entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2023-08-15 15:00:00+00:00,2023-08-16 17:00:00+00:00,-1,29332.66,29498.667142857143,29166.652857142857,trail,166.00714285714275,26,1.0,0.6093516531130315,0.02,0.01218703306226063
2023-08-21 10:00:00+00:00,2023-08-22 23:00:00+00:00,-1,25944.01,26339.702142857142,25944.01,trail,395.69214285714406,37,-0.0,-0.16619692401561104,-0.0,-0.003323938480312221
2023-08-23 16:00:00+00:00,2023-08-30 13:00:00+00:00,1,26396.0,25578.06607142857,27213.93392857143,trail,817.9339285714304,165,1.0,0.9031511701958126,0.02,0.018063023403916252
2023-09-04 21:00:00+00:00,2023-09-07 21:00:00+00:00,-1,25677.71,26184.64642857143,26184.64642857143,stop,506.93642857142913,72,-1.0,-1.150865076277528,-0.02,-0.023017301525550562
2023-09-10 04:00:00+00:00,2023-09-10 19:00:00+00:00,-1,25832.82,25967.83785714286,25832.82,trail,135.0178571428587,15,-0.0,-0.4738580166644584,-0.0,-0.009477160333289169
2023-09-11 00:00:00+00:00,2023-09-12 03:00:00+00:00,-1,25726.35,26090.427142857145,25362.272857142852,trail,364.0771428571461,27,1.0,0.7482571174084078,0.02,0.014965142348168156
2023-09-12 10:00:00+00:00,2023-10-23 23:00:00+00:00,1,26159.98,24802.451785714286,32947.62107142857,trail,1357.528214285714,997,5.0,4.90516479911362,0.1,0.0981032959822724
2023-10-29 12:00:00+00:00,2023-11-02 16:00:00+00:00,1,34419.99,33339.908214285715,34419.99,trail,1080.081785714283,100,0.0,-0.08221366583019814,0.0,-0.0016442733166039628
2023-11-09 02:00:00+00:00,2023-12-11 02:00:00+00:00,1,36363.44,34043.610357142854,41003.0992857143,trail,2319.8296428571484,768,2.0,1.895341858769496,0.04,0.03790683717538992
2023-12-17 23:00:00+00:00,2023-12-20 13:00:00+00:00,-1,41374.65,43558.92035714286,43558.92035714286,stop,2184.2703571428574,62,-1.0,-1.0629931337728518,-0.02,-0.021259862675457035
2023-12-20 18:00:00+00:00,2024-01-12 16:00:00+00:00,1,44144.51,40034.09464285714,44144.51,trail,4110.4153571428615,550,0.0,-0.03939824882139713,0.0,-0.0007879649764279426
2024-01-16 12:00:00+00:00,2024-01-18 17:00:00+00:00,1,43156.12,41617.62285714286,41617.62285714286,stop,1538.4971428571444,53,-1.0,-1.0789154415997784,-0.02,-0.021578308831995567
2024-01-19 18:00:00+00:00,2024-01-22 19:00:00+00:00,1,41808.08,40080.27357142857,40080.27357142857,stop,1727.8064285714281,73,-1.0,-1.1013927819915357,-0.02,-0.022027855639830715
2024-02-05 10:00:00+00:00,2024-02-09 22:00:00+00:00,1,43143.34,42137.28535714286,47167.558571428555,trail,1006.0546428571397,108,4.0,3.886549140649487,0.08,0.07773098281298975
