entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2019-05-13 15:15:00+00:00,2019-05-15 12:15:00+00:00,-1,1.2979,1.3069264285714286,1.2888735714285715,target,0.009026428571428546,60,1.0,0.9497389965972995,0.015,0.014246084948959493
2019-05-30 14:15:00+00:00,2019-06-05 08:00:00+00:00,-1,1.2611,1.2723757142857142,1.2723757142857142,stop,0.011275714285714056,119,-1.0,-1.036485721525402,-0.015,-0.015547285822881028
2019-06-10 11:30:00+00:00,2019-06-18 11:15:00+00:00,-1,1.2669,1.27691,1.2568899999999998,target,0.010010000000000074,215,1.0,0.9621809690309708,0.015,0.014432714535464563
2019-06-19 14:00:00+00:00,2019-06-24 07:00:00+00:00,1,1.2675,1.2566114285714285,1.2783885714285717,target,0.01088857142857158,80,1.0,0.9565132773550347,0.015,0.014347699160325519
2019-07-15 14:45:00+00:00,2019-07-16 07:30:00+00:00,-1,1.2552,1.258887857142857,1.2515121428571432,target,0.0036878571428569096,7,1.0,0.8906555200465017,0.015,0.013359832800697526
2019-08-28 08:30:00+00:00,2019-09-02 13:30:00+00:00,-1,1.2179,1.230415,1.205385,target,0.012515000000000054,128,1.0,0.9454791450259693,0.015,0.014182187175389539
2019-09-05 07:30:00+00:00,2019-09-05 11:15:00+00:00,1,1.2248,1.213922857142857,1.2356771428571431,target,0.01087714285714303,15,1.0,0.9594518781192596,0.015,0.014391778171788893
2019-09-09 10:15:00+00:00,2019-09-16 07:00:00+00:00,1,1.2377,1.2269742857142858,1.2484257142857142,target,0.010725714285714227,167,1.0,0.9549109216835387,0.015,0.014323663825253082
2019-09-23 07:30:00+00:00,2019-09-26 08:00:00+00:00,-1,1.2464,1.2555757142857145,1.2372242857142854,target,0.009175714285714509,110,1.0,0.9429622139187281,0.015,0.014144433208780921
2019-10-01 11:45:00+00:00,2019-10-03 12:15:00+00:00,-1,1.2303,1.23833,1.23833,stop,0.008029999999999982,74,-1.0,-1.0583285180572861,-0.015,-0.01587492777085929
2019-10-23 07:15:00+00:00,2019-10-31 11:15:00+00:00,-1,1.2876,1.2980414285714286,1.2980414285714286,stop,0.01044142857142849,232,-1.0,-1.0515795457655006,-0.015,-0.01577369318648251
2019-11-15 14:00:00+00:00,2019-12-03 12:00:00+00:00,1,1.2919,1.2832042857142858,1.3005957142857143,target,0.008695714285714251,424,1.0,0.9420117134877547,0.015,0.01413017570231632
2019-12-12 07:00:00+00:00,2019-12-12 15:45:00+00:00,1,1.3214,1.311282857142857,1.311282857142857,stop,0.010117142857142936,35,-1.0,-1.0493556622422964,-0.015,-0.015740334933634446
2019-12-13 07:00:00+00:00,2019-12-18 13:00:00+00:00,1,1.3443,1.3105635714285713,1.3105635714285713,stop,0.03373642857142878,132,-1.0,-1.0135013211661805,-0.015,-0.015202519817492707
2020-01-08 12:30:00+00:00,2020-01-13 07:45:00+00:00,-1,1.3124,1.3223492857142858,1.3024507142857142,target,0.009949285714285772,89,1.0,0.9591319800416381,0.015,0.014386979700624572
2020-01-17 12:00:00+00:00,2020-01-17 12:30:00+00:00,1,1.3062,1.3046314285714284,1.3077685714285716,target,0.0015685714285715857,2,1.0,0.7407151183969993,0.015,0.011110726775954989
2020-01-28 07:00:00+00:00,2020-01-31 15:45:00+00:00,-1,1.3052,1.3198971428571429,1.3198971428571429,stop,0.014697142857142964,143,-1.0,-1.0321674572317272,-0.015,-0.015482511858475908
2020-02-11 14:45:00+00:00,2020-02-13 12:15:00+00:00,1,1.2977,1.2924,1.3030000000000002,target,0.005300000000000082,62,1.0,0.9245367924528197,0.015,0.013868051886792295
2020-02-25 09:30:00+00:00,2020-02-26 11:00:00+00:00,1,1.299,1.29346,1.29346,stop,0.005539999999999878,42,-1.0,-1.0747146209386187,-0.015,-0.01612071931407928
2020-03-25 09:15:00+00:00,2020-03-30 08:45:00+00:00,1,1.1956,1.1490457142857142,1.2421542857142858,target,0.04655428571428577,106,1.0,0.987567730452928,0.015,0.01481351595679392
2020-04-21 12:15:00+00:00,2020-04-30 15:00:00+00:00,-1,1.2298,1.2629857142857142,1.2629857142857142,stop,0.03318571428571415,263,-1.0,-1.0168529918209224,-0.015,-0.015252794877313835
2020-05-08 14:15:00+00:00,2020-05-11 11:30:00+00:00,1,1.2427,1.2303235714285714,1.2303235714285714,stop,0.01237642857142851,25,-1.0,-1.047857292087497,-0.015,-0.015717859381312455
2020-05-13 14:00:00+00:00,2020-06-01 14:00:00+00:00,-1,1.2235,1.2443942857142858,1.2443942857142858,stop,0.020894285714285754,468,-1.0,-1.0290409271160905,-0.015,-0.015435613906741356
2020-06-09 15:15:00+00:00,2020-06-12 07:00:00+00:00,1,1.2736,1.26174,1.2579,stop,0.011859999999999982,75,-1.3237774030354192,-1.3628288364249488,-0.019856661045531288,-0.02044243254637423
2020-06-24 15:00:00+00:00,2020-06-26 14:45:00+00:00,-1,1.2431,1.2540035714285716,1.2321964285714286,target,0.010903571428571457,71,1.0,0.9552871601703228,0.015,0.014329307402554841
2020-07-20 11:15:00+00:00,2020-07-21 14:45:00+00:00,1,1.2631,1.251512857142857,1.2746871428571427,target,0.011587142857142796,50,1.0,0.9625637899149242,0.015,0.014438456848723863
2020-08-05 07:30:00+00:00,2020-08-19 07:45:00+00:00,1,1.3122,1.2991214285714285,1.3252785714285715,target,0.013078571428571495,361,1.0,0.9649237028945975,0.015,0.014473855543418962
2020-08-28 07:00:00+00:00,2020-09-08 09:45:00+00:00,1,1.3277,1.3062571428571428,1.3062571428571428,stop,0.02144285714285732,263,-1.0,-1.0213775483011298,-0.015,-0.015320663224516947
2020-09-16 09:30:00+00:00,2020-09-21 08:30:00+00:00,1,1.2934,1.284665,1.284665,stop,0.00873500000000016,104,-1.0,-1.0564174585002837,-0.015,-0.015846261877504254
2020-09-28 10:00:00+00:00,2020-10-21 13:45:00+00:00,1,1.2895,1.2676535714285715,1.3113464285714287,target,0.0218464285714286,627,1.0,0.9633768677456175,0.015,0.014450653016184261
2020-10-28 09:00:00+00:00,2020-10-29 15:30:00+00:00,-1,1.2993,1.3085585714285715,1.2900414285714283,target,0.00925857142857156,62,1.0,0.9466511495139662,0.015,0.014199767242709493
2020-11-03 09:45:00+00:00,2020-11-06 07:15:00+00:00,1,1.2995,1.2853592857142857,1.3136407142857145,target,0.014140714285714395,98,1.0,0.9691448350760192,0.015,0.014537172526140289
2020-12-01 07:00:00+00:00,2020-12-02 13:45:00+00:00,1,1.3385,1.330275,1.330275,stop,0.008224999999999927,63,-1.0,-1.0670975683890693,-0.015,-0.01600646352583604
2020-12-03 10:00:00+00:00,2020-12-04 14:15:00+00:00,1,1.3416,1.3302935714285715,1.3529064285714283,target,0.011306428571428384,53,1.0,0.9567104112704427,0.015,0.01435065616905664
2020-12-07 07:00:00+00:00,2020-12-07 09:00:00+00:00,-1,1.3391,1.3533607142857143,1.3248392857142857,target,0.014260714285714293,8,1.0,0.9634384422739869,0.015,0.014451576634109804
2020-12-16 07:15:00+00:00,2020-12-21 10:15:00+00:00,1,1.3481,1.321412142857143,1.321412142857143,stop,0.02668785714285704,120,-1.0,-1.0175868827449623,-0.015,-0.015263803241174434
2021-01-11 12:00:00+00:00,2021-01-13 07:30:00+00:00,-1,1.3476,1.3703207142857143,1.3703207142857143,stop,0.022720714285714427,54,-1.0,-1.0187842717469855,-0.015,-0.015281764076204782
2021-01-26 15:45:00+00:00,2021-02-02 14:30:00+00:00,1,1.3746,1.3623935714285715,1.3623935714285715,stop,0.012206428571428507,175,-1.0,-1.0400362279829194,-0.015,-0.01560054341974379
2021-02-04 07:00:00+00:00,2021-02-09 07:00:00+00:00,-1,1.3594,1.37636,1.3776,stop,0.016960000000000086,108,-1.073113207547164,-1.0973201650943252,-0.01609669811320746,-0.016459802476414875
2021-03-05 08:00:00+00:00,2021-03-24 07:15:00+00:00,-1,1.3857,1.4008314285714287,1.3705685714285711,target,0.015131428571428795,465,1.0,0.9612973187311162,0.015,0.014419459780966743
2021-04-05 13:15:00+00:00,2021-05-10 08:30:00+00:00,1,1.3884,1.3673357142857143,1.4094642857142858,target,0.021064285714285758,881,1.0,0.9798613428280758,0.015,0.014697920142421137
2021-05-27 11:15:00+00:00,2021-06-03 14:00:00+00:00,1,1.4179,1.4106592857142857,1.4106592857142857,stop,0.007240714285714267,191,-1.0,-1.0611619118082496,-0.015,-0.015917428677123743
2021-06-09 14:30:00+00:00,2021-06-15 11:15:00+00:00,-1,1.4118,1.4190157142857143,1.4045842857142856,target,0.007215714285714325,131,1.0,0.9263221342308342,0.015,0.013894832013462513
2021-06-16 12:00:00+00:00,2021-06-17 07:00:00+00:00,1,1.4128,1.405435,1.3994,stop,0.007365000000000066,16,-1.8194161575016916,-1.8841629327901948,-0.027291242362525375,-0.02826244399185292
2021-07-06 07:00:00+00:00,2021-07-07 07:30:00+00:00,1,1.3883,1.37881,1.37881,stop,0.009489999999999998,38,-1.0,-1.0443257639620764,-0.015,-0.015664886459431145
2021-07-19 07:00:00+00:00,2021-07-29 07:00:00+00:00,-1,1.3726,1.3908857142857143,1.3931,stop,0.01828571428571424,288,-1.1210937500000009,-1.1528983593750008,-0.016816406250000013,-0.01729347539062501
