Div,Season,Date,HomeTeam,AwayTeam,FTR,outcome,odds,ev,fair_p_open,fair_p_close,win,clv,pnl_gross,pnl_tax,pnl_slip,suspect,ret_primary,ret_stress,stake
E3,1920,2020-02-25,Grimsby,Newport County,H,D,3.0,0.023401732314022983,0.34113391077134103,0.32921614450013675,0.0,-0.012351566499589683,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002925216539252873
E3,2021,2020-11-14,Harrogate,Crawley Town,D,D,3.6,0.030209763599530648,0.28616937877764737,0.2744635376553985,1.0,-0.011931264440565359,2.6,2.547,2.574,False,2.574,2.521,0.0029047849614933312
E3,2021,2020-12-01,Morecambe,Barrow,H,D,3.3,0.021299178187916823,0.3094845994508839,0.29693293854440667,0.0,-0.02012130280345803,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002315128063904003
E3,2021,2020-12-05,Mansfield,Crawley Town,D,D,3.5,0.042067708987516994,0.2977336311392906,0.2899083543810376,1.0,0.014679240333631771,2.5,2.447,2.475,False,2.475,2.422,0.004206770898751699
E3,2021,2021-01-12,Scunthorpe,Salford,A,D,3.4,0.020121665232139208,0.3000357838918057,0.29319042651882654,0.0,-0.003152549835989782,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002096006795014501
E3,2021,2021-01-16,Stevenage,Tranmere,D,D,3.25,0.03669247260689068,0.3189822992636587,0.3065272238821511,1.0,-0.0037865223830089167,2.25,2.197,2.2275,False,2.2275,2.1745,0.004076941400765631
E3,2021,2021-01-23,Oldham,Newport County,H,D,3.4,0.03548604535152888,0.30455471922103794,0.27867674833586975,0.0,-0.052499055658042915,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0036964630574509256
E3,2021,2021-01-26,Cheltenham,Oldham,H,D,3.6,0.021269192493216016,0.28368588680367113,0.26280725930659127,0.0,-0.05389386649627137,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002045114662809232
E3,2021,2021-01-26,Scunthorpe,Port Vale,H,D,3.25,0.029216957335054916,0.31668214071847844,0.3009941822772303,0.0,-0.02176890759900152,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0032463285927838794
E3,2021,2021-03-20,Cambridge,Forest Green,H,D,3.4,0.033599132386209485,0.3039997448194734,0.2940228492921379,0.0,-0.00032231240673119554,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003499909623563488
E3,2021,2021-04-05,Harrogate,Port Vale,A,D,3.3,0.0339380509968048,0.31331456090812265,0.30251730506281627,0.0,-0.0016928932927063878,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003688918586609218
E3,2021,2021-04-24,Scunthorpe,Walsall,A,D,3.2,0.05846739988490257,0.33077106246403204,0.32471857376932156,0.0,0.039099436061829085,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006644022714193474
E3,2122,2021-08-17,Colchester,Mansfield,D,D,3.3,0.028760676053661616,0.3117456594102005,0.2950453830520879,1.0,-0.026350235928110033,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.0031261604406153934
E3,2122,2021-10-09,Bristol Rvs,Carlisle,H,D,3.25,0.02564007811988689,0.3155815624984267,0.29983168451152586,0.0,-0.02554702533754094,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002848897568876321
E3,2122,2021-10-19,Oldham,Walsall,A,D,3.3,0.05249500081202685,0.31893787903394755,0.30970851438964153,0.0,0.022038097485816976,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005705978349133354
E3,2122,2021-11-13,Scunthorpe,Salford,D,D,3.5,0.06569382604080598,0.30448395029737313,0.3030825796436685,1.0,0.06078902875283987,2.5,2.447,2.475,False,2.475,2.422,0.006569382604080598
E3,2122,2021-12-07,Newport County,Sutton,H,D,3.4,0.06688419866845363,0.313789470196604,0.24514101798578494,0.0,-0.16652053884833118,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00696710402796392
E3,2122,2021-12-07,Oldham,Tranmere,A,D,3.4,0.03518605102457695,0.3044664855954638,0.29572556953205353,0.0,0.005466936408981882,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0036652136483934323
E3,2122,2021-12-11,Stevenage,Carlisle,A,D,3.3,0.055576338252441904,0.31987161765225514,0.30475942182520266,0.0,0.00570609202316863,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006040906331787164
E3,2122,2022-01-29,Bristol Rvs,Walsall,H,D,3.4,0.02624075754034294,0.30183551692363025,0.2832925340844994,0.0,-0.036805384112702066,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002733412243785723
E3,2122,2022-01-29,Tranmere,Forest Green,A,D,3.2,0.028626607986441455,0.32144581499576297,0.299467434360849,0.0,-0.04170421004528313,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0032530236348228925
E3,2122,2022-02-05,Forest Green,Newport County,H,D,3.5,0.05529802209919832,0.30151372059977094,0.27663989375110076,0.0,-0.03176037187114733,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005529802209919832
E3,2122,2022-02-19,Tranmere,Port Vale,D,D,3.3,0.020747333109189414,0.30931737366945133,0.3248029165442908,1.0,0.07184962459615951,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.0022551449031727624
E3,2122,2022-03-12,Carlisle,Northampton,H,D,3.2,0.030483853720260745,0.3220262042875815,0.31991677617596886,0.0,0.023733683763100366,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003464074286393266
E3,2122,2022-03-12,Hartlepool,Leyton Orient,D,D,3.4,0.020020845757907857,0.300006131105267,0.3046074990850811,1.0,0.03566549688927578,2.4,2.347,2.376,False,2.376,2.323,0.0020855047664487354
E3,2122,2022-03-26,Northampton,Hartlepool,H,D,3.4,0.03441783335558135,0.3042405392222298,0.30095480777474387,0.0,0.02324634643412904,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0035851909745397243
E3,2122,2022-04-02,Bristol Rvs,Bradford,H,D,3.6,0.025556697444697907,0.28487686040130494,0.2705878760166488,0.0,-0.025883646340064348,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024573747542978755
E3,2122,2022-04-09,Sutton,Leyton Orient,H,D,3.4,0.026695710674714324,0.30196932666903364,0.2848003327391159,0.0,-0.03167886868700587,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0027808031952827423
E3,2122,2022-05-07,Barrow,Northampton,A,D,4.2,0.040335435242903284,0.2476989131530722,0.22997867616706283,0.0,-0.03408956009833608,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003151205878351819
E3,2223,2022-08-20,Gillingham,Walsall,D,D,3.3,0.022735635920523745,0.309919889672886,0.31683585197247044,1.0,0.04555831150915246,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.0024712647739699722
E3,2223,2022-08-27,AFC Wimbledon,Barrow,A,D,3.4,0.0568324405667906,0.31083307075493843,0.3159070027047852,0.0,0.07408380919626967,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005920045892374021
E3,2223,2023-01-02,Northampton,Leyton Orient,H,D,3.4,0.05590551175777447,0.31056044463463955,0.31064663497382267,0.0,0.05619855891099701,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005823490808101508
E3,2223,2023-04-01,Walsall,Sutton,D,D,3.2,0.0211472754844384,0.31910852358888697,0.3216283795183328,1.0,0.029210814458664913,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.0024030994868679996
E3,2324,2023-11-11,Bradford,Barrow,A,D,3.25,0.02254374438695006,0.3146288444267539,0.3096277004141474,0.0,0.006290026345979083,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025048604874388955
E3,2324,2023-12-16,Newport County,Grimsby,D,D,3.4,0.025721970174029885,0.30168293240412647,0.2888875221120517,1.0,-0.017782424819024256,2.4,2.347,2.376,False,2.376,2.323,0.002679371893128113
E3,2324,2023-12-22,Forest Green,Gillingham,D,D,3.5,0.026384399939543224,0.29325268569701235,0.29045415453658835,1.0,0.016589540878059195,2.5,2.447,2.475,False,2.475,2.422,0.0026384399939543223
E3,2324,2024-02-03,Barrow,Milton Keynes Dons,H,D,3.5,0.020711506659527368,0.29163185904557926,0.30557536983508965,0.0,0.06951379442281369,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002071150665952737
E3,2324,2024-02-10,Morecambe,Sutton,H,D,3.6,0.026128960667917145,0.28503582240775477,0.28240540915821905,0.0,0.016659472969588585,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002512400064222802
E3,2324,2024-02-13,Accrington,AFC Wimbledon,H,D,3.6,0.030076590988938223,0.2861323863858162,0.28556637173319377,0.0,0.028038938239497657,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0028919799027825213
E3,2324,2024-02-17,AFC Wimbledon,Morecambe,D,D,4.5,0.025266281786997524,0.2278369515082217,0.2382580743310562,1.0,0.07216133448975293,3.5,3.447,3.465,False,3.465,3.412,0.001804734413356966
E3,2324,2024-02-17,Newport County,Gillingham,H,D,3.4,0.02295209592100278,0.3008682635061773,0.28792487158796104,0.0,-0.021055436600932453,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0023908433251044565
E3,2324,2024-03-09,Doncaster,Crewe,H,D,3.6,0.0232779480755545,0.2842438744654318,0.2888158657749096,0.0,0.03973711678967451,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0022382642380340866
,2425,2024-10-19,Bradford,Gillingham,H,D,3.2,0.058875849017717696,0.3308987028180368,0.2824358052490746,0.0,-0.09620542320296133,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006690437388377011
,2425,2024-12-29,Tranmere,Barrow,D,D,3.4,0.026241873354752254,0.3018358451043389,0.29894330402682256,1.0,0.016407233691196677,2.4,2.347,2.376,False,2.376,2.323,0.00273352847445336
,2425,2025-01-01,Barrow,Bradford,D,D,3.4,0.0421491981569988,0.30651447004617616,0.3146232858007986,1.0,0.06971917172271525,2.4,2.347,2.376,False,2.376,2.323,0.004390541474687376
,2425,2025-03-11,Accrington,Newport County,H,D,3.7,0.027648947268533286,0.2777429587212252,0.28688737384021046,0.0,0.06148328320877883,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002560087710049378
,2425,2025-04-12,Morecambe,Carlisle,A,D,3.75,0.040033067973655134,0.27734215145964136,0.25764822791537517,0.0,-0.03381914531734309,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0036393698157868304
SP2,1920,2019-08-18,La Coruna,Oviedo,H,D,3.3,0.02719411405141603,0.31127094365194424,0.2883715764294117,0.0,-0.048373797782941486,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0029558819621104382
SP2,1920,2019-08-18,Numancia,Alcorcon,A,D,3.3,0.057082400405725764,0.3203280001229472,0.320535868525305,0.0,0.057768366133506444,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006204608739752801
SP2,1920,2019-08-25,Tenerife,Numancia,H,D,3.4,0.02303673806280937,0.3008931582537675,0.29612614241641233,0.0,0.006828884215801967,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002399660214875976
SP2,1920,2019-08-25,Extremadura UD,Fuenlabrada,A,D,3.1,0.02262023945975966,0.3298774965999225,0.3332968782579649,0.0,0.03322032259969121,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0026928856499713882
SP2,1920,2019-09-01,Ponferradina,Tenerife,H,D,3.6,0.04456863465623617,0.2901579540711767,0.3164633093525859,0.0,0.13926791366930913,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004285445640022709
SP2,1920,2019-10-03,Girona,La Coruna,H,D,3.3,0.03421738287188636,0.3133992069308747,0.28151578892148116,0.0,-0.07099789655911226,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00371928074694417
SP2,1920,2019-10-27,Las Palmas,Fuenlabrada,A,D,3.3,0.049406757429756754,0.3180020477059869,0.3160313890825397,0.0,0.04290358397238103,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005370299720625735
SP2,1920,2019-11-01,Numancia,Albacete,H,D,3.2,0.03282758124776053,0.32275861913992515,0.32275861913992515,0.0,0.03282758124776053,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003730406959972787
SP2,1920,2019-11-03,Zaragoza,Las Palmas,H,D,3.6,0.0352877447132709,0.2875799290870197,0.2912574341657145,0.0,0.048526762996572215,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0033930523762760478
SP2,1920,2019-11-09,Huesca,Oviedo,H,D,4.0,0.05091171317798482,0.2627279282944962,0.26719162150023934,0.0,0.06876648600095736,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004242642764832068
SP2,1920,2020-02-02,Cadiz,Zaragoza,D,D,3.2,0.035402589838359644,0.3235633093244874,0.3336378398463504,1.0,0.06764108750832132,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.004023021572540868
SP2,1920,2020-02-16,Santander,Sp Gijon,A,D,3.0,0.03444923569719971,0.3448164118990666,0.35586286108971843,0.0,0.0675885832691554,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004306154462149964
SP2,1920,2020-02-22,Girona,Ponferradina,H,D,3.5,0.0204879335130026,0.29156798100371506,0.3048437942595227,0.0,0.06695327990832944,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00204879335130026
SP2,1920,2020-06-14,La Coruna,Sp Gijon,D,D,3.0,0.03449423347393821,0.3448314111579794,0.3313936383899211,1.0,-0.005819084830236743,2.0,1.947,1.98,False,1.98,1.927,0.004311779184242276
SP2,1920,2020-06-20,Malaga,Extremadura UD,D,D,3.2,0.022190507365928758,0.31943453355185275,0.3242438778434119,1.0,0.037580409098918244,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.002521648564310086
SP2,1920,2020-06-21,Mirandes,Ponferradina,A,D,3.1,0.03784212739830761,0.33478778303171214,0.3392721382803633,0.0,0.051743628669126185,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004505015166465192
SP2,1920,2020-07-01,Oviedo,Mirandes,H,D,3.3,0.04781878777959392,0.3175208447816952,0.31764075096382044,0.0,0.04821447818060731,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005197694323868905
SP2,1920,2020-07-02,Albacete,Alcorcon,D,D,3.1,0.0305364706274045,0.33243111955722726,0.34059360577131237,1.0,0.05584017789106843,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.0036352941223100595
SP2,1920,2020-07-08,Malaga,La Coruna,H,D,2.9,0.046598464191557776,0.3608960221350199,0.3727911786333253,0.0,0.0810944180366433,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006131376867310234
SP2,1920,2020-07-08,Oviedo,Las Palmas,H,D,3.0,0.023269073117155425,0.3410896910390518,0.3398332154082527,0.0,0.019499646224758083,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002908634139644428
SP2,2021,2020-09-19,Alcorcon,Tenerife,H,D,3.0,0.07162932310149706,0.35720977436716567,0.34784851244055914,0.0,0.04354553732167732,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.008953665387687132
SP2,2021,2020-09-20,Cartagena,Sp Gijon,A,D,2.87,0.04340760568925517,0.3635566570345837,0.35712480446329725,0.0,0.024948188809663208,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005803155840809514
SP2,2021,2020-10-11,Ponferradina,Cartagena,A,D,2.87,0.03525674712044369,0.3607166366273323,0.36633269759136955,0.0,0.05137484208723064,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004713468866369476
SP2,2021,2020-10-18,Sp Gijon,Tenerife,D,D,3.0,0.04250159385483965,0.34750053128494657,0.34936158871371664,1.0,0.04808476614114987,2.0,1.947,1.98,False,1.98,1.927,0.005312699231854956
SP2,2021,2020-10-21,Ponferradina,Tenerife,H,D,2.9,0.02623887577112649,0.35387547440383677,0.3543159179990347,0.0,0.027516162197200655,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003452483654095591
SP2,2021,2020-10-24,Cartagena,Las Palmas,H,D,3.0,0.02713855786314534,0.34237951928771515,0.35475597303930123,0.0,0.06426791911790364,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0033923197328931676
SP2,2021,2020-10-25,Tenerife,Espanol,D,D,2.9,0.04890296388862425,0.3616906772029739,0.36829837259935894,1.0,0.06806528053814098,1.9,1.847,1.8810000000000002,False,1.8810000000000002,1.8280000000000003,0.006434600511661086
SP2,2021,2020-10-26,Alcorcon,Mallorca,A,D,2.8,0.02954448328631365,0.36769445831654063,0.3651297687547726,0.0,0.0223633525133633,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004103400456432452
SP2,2021,2020-11-26,Leganes,Espanol,H,D,3.2,0.05690031053978717,0.33028134704368345,0.33657816412795033,0.0,0.0770501252094411,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006465944379521269
SP2,2021,2020-12-19,Sabadell,Castellon,D,D,3.2,0.03570721767073404,0.3236585055221044,0.33547830663665057,1.0,0.07353058123728196,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.004057638371674322
SP2,2021,2020-12-20,Espanol,Almeria,H,D,3.75,0.05627495839294805,0.2816733222381195,0.28159243341529994,0.0,0.05597162530737476,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0051159053084498226
SP2,2021,2021-01-23,Malaga,Ponferradina,A,D,3.1,0.02735093601399785,0.3314035277464509,0.33814996772388256,0.0,0.048264899944036044,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00325606381119022
SP2,2021,2021-03-29,Fuenlabrada,Mallorca,H,D,3.0,0.0336323301739514,0.3445441100579838,0.3426581998522387,0.0,0.027974599556716218,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004204041271743925
SP2,2021,2021-04-04,Lugo,Malaga,A,D,3.0,0.033813228485140234,0.3446044094950467,0.3517028940848004,0.0,0.05510868225440113,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004226653560642529
SP2,2021,2021-04-04,Las Palmas,Mallorca,D,D,3.1,0.033746613352237054,0.33346664946846355,0.30911648871581754,1.0,-0.04173888498096556,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.004017453970504411
SP2,2021,2021-04-17,Castellon,Mallorca,H,D,3.3,0.022490615719674034,0.30984564112717394,0.29579697953666123,0.0,-0.023869967529018044,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00244463214344283
SP2,2021,2021-05-17,Oviedo,Malaga,H,D,2.8,0.05191424614505369,0.37568365933751924,0.30867402884359757,0.0,-0.13571271923792683,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0072103119645907906
SP2,2122,2021-08-13,Zaragoza,Ibiza,D,D,3.1,0.02202197717456089,0.32968450876598737,0.32647331631301507,1.0,0.012067280570346783,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.002621663949352487
SP2,2122,2021-08-14,Sociedad B,Leganes,H,D,3.25,0.05305201884078814,0.3240160057971656,0.335436488877049,0.0,0.09016858885040935,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0058946687600875715
SP2,2122,2021-08-15,Fuenlabrada,Tenerife,A,D,3.0,0.0346984567846329,0.34489948559487765,0.3461353241165703,0.0,0.03840597234971077,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004337307098079113
SP2,2122,2021-08-15,Las Palmas,Valladolid,D,D,3.1,0.03173674639014412,0.33281830528714323,0.32667931445529097,1.0,0.012705874811401952,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.0037781840940647763
SP2,2122,2021-08-29,Sociedad B,Fuenlabrada,D,D,2.9,0.022160792821310338,0.35246923890390014,0.33701224146164327,1.0,-0.022664499761234524,1.9,1.847,1.8810000000000002,False,1.8810000000000002,1.8280000000000003,0.0029158937922776763
SP2,2122,2021-08-30,Zaragoza,Cartagena,A,D,3.2,0.03048982877232831,0.3220280714913526,0.3096737953598052,0.0,-0.009043854848623245,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003464753269582762
