entry_date,exit_date,direction,holding_days,gross_return,pnl
2000-05-01,2000-05-05,1,4,-0.022614205419183908,-0.02291420541918391
2000-06-01,2000-06-07,1,4,0.025601329186580424,0.025301329186580422
2000-07-03,2000-07-10,1,4,0.019358730661004797,0.019058730661004795
2000-08-01,2000-08-07,1,4,0.023600444968677303,0.0233004449686773
2000-09-01,2000-09-08,1,4,-0.009845476214255688,-0.010145476214255688
2000-10-02,2000-10-06,1,4,0.003916720607431312,0.003616720607431312
2000-11-01,2000-11-07,1,4,0.005793024169096883,0.005493024169096883
2000-12-01,2000-12-07,1,4,0.024450352118387864,0.024150352118387862
2001-01-02,2001-01-08,1,4,-0.01524513413501094,-0.01554513413501094
2001-02-01,2001-02-07,1,4,-0.011895529423156748,-0.012195529423156748
2001-03-01,2001-03-07,1,4,0.017184484902734498,0.016884484902734496
2001-04-02,2001-04-06,1,4,-0.014054257039171958,-0.014354257039171958
2001-05-01,2001-05-07,1,4,0.005368677616558459,0.005068677616558459
2001-06-01,2001-06-07,1,4,0.014132371026222001,0.013832371026222002
2001-07-02,2001-07-09,1,4,-0.028956083614383843,-0.029256083614383845
2001-08-01,2001-08-07,1,4,-0.008652405838815103,-0.008952405838815103
2001-09-04,2001-09-10,1,4,-0.04756892540745472,-0.04786892540745472
2001-10-01,2001-10-05,1,4,0.028724978298507287,0.028424978298507285
2001-11-01,2001-11-07,1,4,0.06238133068542706,0.06208133068542706
2001-12-03,2001-12-07,1,4,0.028846965972195937,0.028546965972195935
2002-01-02,2002-01-08,1,4,0.021784407905241387,0.021484407905241386
2002-02-01,2002-02-07,1,4,-0.0395822940695546,-0.039882294069554604
2002-03-01,2002-03-07,1,4,0.050381592352587434,0.05008159235258743
2002-04-01,2002-04-05,1,4,-0.016154135929528524,-0.016454135929528525
2002-05-01,2002-05-07,1,4,-0.022158554372933237,-0.02245855437293324
2002-06-03,2002-06-07,1,4,-0.035068548419135315,-0.035368548419135316
2002-07-01,2002-07-08,1,4,0.0035373164364751464,0.0032373164364751465
2002-08-01,2002-08-07,1,4,-0.05013192816904244,-0.05043192816904244
2002-09-03,2002-09-09,1,4,-0.019394653457816102,-0.019694653457816104
2002-10-01,2002-10-07,1,4,-0.012104398644318892,-0.012404398644318892
2002-11-01,2002-11-07,1,4,0.05106169311161102,0.050761693111611016
2002-12-02,2002-12-06,1,4,-0.027133215220460416,-0.027433215220460418
2003-01-02,2003-01-08,1,4,0.051002356129196125,0.05070235612919612
2003-02-03,2003-02-07,1,4,-0.01870802684110473,-0.019008026841104732
2003-03-03,2003-03-07,1,4,-0.02532388880790426,-0.025623888807904262
2003-04-01,2003-04-07,1,4,0.04106632376656316,0.04076632376656316
2003-05-01,2003-05-07,1,4,0.021759951736955996,0.021459951736955994
2003-06-02,2003-06-06,1,4,0.027849100161947637,0.027549100161947636
2003-07-01,2003-07-08,1,4,0.03144547001142728,0.031145470011427277
2003-08-01,2003-08-07,1,4,-0.024247900735202,-0.024547900735202
2003-09-02,2003-09-08,1,4,0.013702595387465877,0.013402595387465877
2003-10-01,2003-10-07,1,4,0.039118809767207496,0.038818809767207495
2003-11-03,2003-11-07,1,4,0.010446417203293645,0.010146417203293645
2003-12-01,2003-12-05,1,4,0.010803184815984634,0.010503184815984635
2004-01-02,2004-01-08,1,4,0.014827447768823498,0.014527447768823499
2004-02-02,2004-02-06,1,4,-0.0026438933699896028,-0.0029438933699896027
2004-03-01,2004-03-05,1,4,0.008432938052165273,0.008132938052165273
2004-04-01,2004-04-07,1,4,0.015914624303552394,0.015614624303552394
2004-05-03,2004-05-07,1,4,0.007660269346019932,0.007360269346019932
2004-06-01,2004-06-07,1,4,0.0010639555622988794,0.0007639555622988795
2004-07-01,2004-07-08,1,4,-0.020169370420349164,-0.020469370420349166
2004-08-02,2004-08-06,1,4,-0.02201332392439881,-0.02231332392439881
2004-09-01,2004-09-08,1,4,0.015750251427219197,0.015450251427219197
2004-10-01,2004-10-07,1,4,0.0261268238238479,0.0258268238238479
2004-11-01,2004-11-05,1,4,0.02959334611269271,0.029293346112692707
2004-12-01,2004-12-07,1,4,0.011197023379698301,0.010897023379698301
2005-01-03,2005-01-07,1,4,-0.01869753407223773,-0.018997534072237733
2005-02-01,2005-02-07,1,4,0.017518706026663722,0.01721870602666372
2005-03-01,2005-03-07,1,4,0.01740858527116007,0.01710858527116007
2005-04-01,2005-04-07,1,4,0.0054251507658236164,0.0051251507658236165
2005-05-02,2005-05-06,1,4,0.014772816712899761,0.014472816712899761
2005-06-01,2005-06-07,1,4,0.004687087193248063,0.004387087193248063
2005-07-01,2005-07-08,1,4,0.006460951017668304,0.006160951017668304
2005-08-01,2005-08-05,1,4,-0.0001617582662407635,-0.0004617582662407635
2005-09-01,2005-09-08,1,4,0.01084991354534215,0.01054991354534215
2005-10-03,2005-10-07,1,4,-0.031209180183705776,-0.03150918018370578
