Date,gross_return,net_return
2020-04-13,0.015149993896484304,0.014849993896484304
2020-09-21,0.019202227003016104,0.018902227003016102
2020-09-24,0.015302803381299412,0.015002803381299413
2020-10-30,-0.018079724142626152,-0.018379724142626154
2021-03-12,0.005097833996657419,0.004797833996657419
2021-03-17,0.014017897364423382,0.013717897364423382
2021-03-25,0.0043874740981602045,0.004087474098160205
2021-03-30,0.0013698832575570474,0.0010698832575570475
2021-05-12,-0.010429991641330516,-0.010729991641330516
2021-05-17,-0.0006776983562643002,-0.0009776983562643001
2021-05-19,0.018726686689831684,0.018426686689831683
2021-10-04,-0.016456527048089975,-0.016756527048089977
2021-10-06,0.01578746912409268,0.015487469124092679
2021-10-11,-0.003309338584640442,-0.003609338584640442
2021-12-20,0.0029506944584027917,0.0026506944584027917
2022-01-06,0.004183817608279572,0.003883817608279572
2022-01-10,0.014113382220730664,0.013813382220730664
2022-01-14,0.013170881022048997,0.012870881022048997
2022-01-18,-0.009330608149459407,-0.009630608149459407
2022-01-21,-0.021642970909609205,-0.021942970909609207
2022-01-24,0.021363892494066228,0.021063892494066226
2022-01-25,-0.004500037545061897,-0.004800037545061897
2022-02-03,-0.013890081731748438,-0.014190081731748438
2022-02-10,-0.0030318101112568607,-0.0033318101112568606
2022-02-16,0.006274380121949585,0.0059743801219495855
2022-02-17,-0.020666718345430546,-0.020966718345430548
2022-02-22,-0.0012112726341642066,-0.0015112726341642065
2022-02-24,0.06790237782320374,0.06760237782320375
2022-02-28,0.012525117237535133,0.012225117237535133
2022-03-04,-0.007474130685890312,-0.007774130685890312
2022-03-10,0.001360200953662627,0.001060200953662627
2022-03-17,0.01793896448210952,0.01763896448210952
2022-03-18,0.025529556659018793,0.02522955665901879
2022-04-11,-0.01136853031498919,-0.011668530314989189
2022-04-25,0.018070538372744638,0.017770538372744636
2022-04-26,-0.03154483321757329,-0.03184483321757329
2022-04-29,-0.03228301455962779,-0.03258301455962779
2022-05-05,-0.03742661661647673,-0.03772661661647673
2022-05-06,-0.0054671559424136484,-0.005767155942413648
2022-05-09,-0.020858102216586905,-0.021158102216586906
2022-05-11,-0.022115018260031705,-0.022415018260031706
2022-05-12,0.012871739545407435,0.012571739545407435
2022-05-16,-0.00569712307129977,-0.00599712307129977
2022-05-18,-0.034489598732418525,-0.03478959873241853
2022-05-19,0.0010023783012842458,0.0007023783012842458
2022-05-24,-0.003088934277426292,-0.0033889342774262917
2022-05-25,0.019425356048213382,0.01912535604821338
2022-06-03,-0.009157643540900096,-0.009457643540900095
2022-06-07,0.01994666932389233,0.019646669323892328
2022-06-09,-0.02128080052202419,-0.021580800522024192
2022-06-10,-0.016380036296848477,-0.01668003629684848
2022-06-13,-0.01551383856261157,-0.015813838562611572
2022-06-16,-0.015239964241313353,-0.015539964241313353
2022-06-22,0.007719461794021942,0.007419461794021942
2022-06-30,-0.0016740916142587992,-0.001974091614258799
2022-07-01,0.011399865698593858,0.011099865698593859
2022-07-05,0.03108042820008028,0.030780428200080277
2022-07-08,0.011195630243706844,0.010895630243706845
2022-07-11,-0.01311115908860716,-0.01341115908860716
2022-07-13,0.017997105071714703,0.0176971050717147
2022-07-14,0.013004075480943955,0.012704075480943955
2022-09-01,0.009032059398610848,0.008732059398610848
2022-09-08,0.01236308854538648,0.01206308854538648
2022-09-15,-0.010099640040572622,-0.010399640040572622
2022-09-16,0.005560983236227335,0.005260983236227335
2022-09-19,0.01730157841262736,0.01700157841262736
2022-09-20,0.000831989878602668,0.0005319898786026681
2022-09-22,-0.006843945658798756,-0.007143945658798756
2022-09-23,-0.007349948178939969,-0.007649948178939969
2022-09-29,-0.01446382384632583,-0.01476382384632583
2022-10-05,0.013296004827014762,0.012996004827014762
2022-10-07,-0.02152564594081896,-0.021825645940818962
2022-10-11,-0.007366876150750046,-0.007666876150750046
2022-10-13,0.053535050423491715,0.05323505042349171
2022-10-19,0.002074602948129556,0.001774602948129556
2022-10-21,0.0277632738875655,0.027463273887565497
2022-10-26,-0.0019033211073784528,-0.0022033211073784528
2022-10-27,-0.014162409432124323,-0.014462409432124323
2022-10-31,-0.0034777039079501026,-0.0037777039079501026
2022-11-03,-0.00958145864294535,-0.00988145864294535
2022-11-09,-0.016582022256768858,-0.01688202225676886
2022-12-20,0.003649132392154808,0.003349132392154808
2022-12-22,-0.013388545942058405,-0.013688545942058405
2022-12-23,0.007119388714991182,0.006819388714991182
2022-12-30,0.010090295544262329,0.009790295544262329
2023-01-05,-0.009316853101971279,-0.009616853101971279
2023-03-13,0.013810871912068423,0.013510871912068423
2023-08-18,0.008078576361805867,0.007778576361805867
2023-09-21,-0.008148565800654373,-0.008448565800654373
2023-09-26,-0.007787329772108498,-0.008087329772108498
2023-10-03,-0.010758641408929126,-0.011058641408929126
2023-10-06,0.025446417730520254,0.025146417730520253
2023-10-09,0.011758238777693109,0.011458238777693109
2023-10-25,-0.017830153214150157,-0.01813015321415016
2024-04-25,0.012427302008435781,0.012127302008435781
2024-08-02,-0.004746201022229557,-0.005046201022229557
2024-08-05,0.025099488772533318,0.024799488772533317
2024-09-04,0.004229559088309021,0.003929559088309021
2025-01-13,0.008699092668340791,0.008399092668340791
2025-03-04,0.002772259374098862,0.0024722593740988622
2025-03-06,-0.011120318838189536,-0.011420318838189536
2025-03-10,-0.022173959975229973,-0.022473959975229975
2025-03-18,-0.010158309338534233,-0.010458309338534233
2025-03-20,0.004990783548153521,0.004690783548153521
2025-03-21,0.014259217763023191,0.013959217763023191
2025-03-27,-0.0016376288611860135,-0.0019376288611860134
2025-03-31,0.015154138804369222,0.014854138804369222
2025-04-02,0.021518061624400397,0.021218061624400396
2025-04-03,-0.012663216958156198,-0.012963216958156198
2025-04-04,-0.03530835053519632,-0.03560835053519632
2025-04-07,0.036778736956416314,0.03647873695641631
2025-04-10,-0.016271286979754218,-0.01657128697975422
2025-04-16,-0.010801073684832962,-0.011101073684832962
2025-04-21,-0.011683420821047674,-0.011983420821047674
2025-04-29,0.011400100385998702,0.011100100385998702
2025-04-30,0.017853694369264206,0.017553694369264204
2025-11-18,-0.005520158743116621,-0.005820158743116621
2026-02-05,-0.005298133252307102,-0.005598133252307102
2026-02-17,0.004879813640711772,0.004579813640711772
2026-02-19,0.001094827801801701,0.0007948278018017011
2026-02-20,0.014480441431899527,0.014180441431899527
2026-02-27,0.007147828614878948,0.006847828614878948
2026-03-02,0.015412686988073965,0.015112686988073965
2026-03-03,0.008803849964857724,0.008503849964857724
2026-03-05,0.002485921418796888,0.002185921418796888
2026-03-06,-0.0009328472970152601,-0.00123284729701526
2026-03-09,0.02276901156384281,0.02246901156384281
2026-03-12,-0.00912469293067164,-0.00942469293067164
2026-03-19,0.005954113937811645,0.005654113937811645
2026-03-24,-0.0014192936052885852,-0.001719293605288585
2026-03-26,-0.015121863933710733,-0.015421863933710733
2026-03-27,-0.014418073446418878,-0.014718073446418877
2026-04-02,0.019182205215610093,0.01888220521561009
2026-04-07,0.005037244951238806,0.004737244951238806
