entry_date,exit_date,direction,holding_days,gross_return,pnl
2015-03-13,2015-03-26,1,9,-0.0020355962437553776,-0.0023355962437553775
2015-04-02,2015-04-10,1,5,0.015556546398187932,0.015256546398187932
2015-04-17,2015-04-24,1,5,0.0037550180334864347,0.003455018033486435
2015-04-30,2015-05-07,1,5,-0.012015288050865713,-0.012315288050865713
2015-05-14,2015-05-21,1,5,0.013618034215707286,0.013318034215707287
2015-05-29,2015-06-05,1,5,-0.010966711945436303,-0.011266711945436303
2015-06-12,2015-06-25,1,9,-0.0005010802565709183,-0.0008010802565709183
2015-07-02,2015-07-10,1,5,-0.012530273069708886,-0.012830273069708886
2015-07-17,2015-07-24,1,5,-0.009986328343322026,-0.010286328343322026
2015-07-30,2015-08-06,1,5,-0.003320953376218627,-0.003620953376218627
2015-08-13,2015-08-20,1,5,-0.0028717124960209173,-0.003171712496020917
2015-08-27,2015-09-03,1,5,0.004885468006770033,0.004585468006770033
2015-09-11,2015-09-25,1,10,-0.00994178450105776,-0.01024178450105776
2015-10-02,2015-10-09,1,5,0.04725977896903233,0.04695977896903233
2015-10-16,2015-10-23,1,5,0.014380844590795583,0.014080844590795583
2015-10-29,2015-11-05,1,5,0.0067480220999853735,0.006448022099985374
2015-11-12,2015-11-19,1,5,0.004765692885728479,0.004465692885728479
2015-11-27,2015-12-04,1,5,-0.017723953273332538,-0.01802395327333254
2015-12-11,2015-12-24,1,9,0.0066841973873288385,0.006384197387328839
2016-01-04,2016-01-11,1,5,-0.058615331117145675,-0.058915331117145676
2016-01-19,2016-01-26,1,5,-0.0009053806563822375,-0.0012053806563822374
2016-01-28,2016-02-04,1,5,0.016849972915488287,0.016549972915488285
2016-02-11,2016-02-19,1,5,0.036811216585173945,0.03651121658517394
2016-02-26,2016-03-04,1,5,0.021683610232889228,0.021383610232889226
2016-03-11,2016-03-24,1,9,0.02364500439106898,0.02334500439106898
2016-04-01,2016-04-08,1,5,-0.007639460862171377,-0.007939460862171377
2016-04-15,2016-04-22,1,5,0.004614942141184963,0.0043149421411849635
2016-04-28,2016-05-05,1,5,-0.020730872954492052,-0.021030872954492054
2016-05-12,2016-05-19,1,5,-0.007700006923152758,-0.008000006923152758
2016-05-26,2016-06-03,1,5,0.007788757646898903,0.007488757646898903
2016-06-10,2016-06-23,1,9,-0.01366373489647732,-0.01396373489647732
2016-06-30,2016-07-08,1,5,0.013887991893757778,0.013587991893757779
2016-07-15,2016-07-22,1,5,0.0006940393470289408,0.00039403934702894074
2016-07-28,2016-08-04,1,5,-0.0015705243151522552,-0.0018705243151522551
2016-08-11,2016-08-18,1,5,0.0033540134746701256,0.0030540134746701256
2016-08-25,2016-09-01,1,5,-0.0021575231378483384,-0.0024575231378483383
2016-09-09,2016-09-16,1,5,-0.014782059494561461,-0.015082059494561461
2016-09-22,2016-09-29,1,5,0.00379964453290782,0.00349964453290782
2016-10-06,2016-10-13,1,5,-0.008904316603346674,-0.009204316603346674
